"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"5ec9f9136db96c35c65bf208","965dd580-4b04-40e8-97f9-bc3bf4c16011","PHYSICAL","shop","euc-parvi","Eucalyptus - Parviflora","<p>Eucalyptus - Parviflora </p>","EUC-PARVI","","","","","","","13.00","0.00","No","0","Eucalyptus","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9136db96c35c65bf209/1590294807093/comming-soon.png"
"5ec9f9146db96c35c65bf232","48e212b0-8943-4faf-ae37-9e8f6f957ee4","PHYSICAL","shop","euc-sildl","Eucalyptus - Silver Dollar","<p>Eucalyptus - Silver Dollar </p>","EUC-SILDL","","","","","","","11.00","0.00","No","0","Eucalyptus","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9146db96c35c65bf233/1590294806680/comming-soon.png"
"5ec9f9156db96c35c65bf26d","afdc70d7-14fd-4ac5-b820-db1c5b83505f","PHYSICAL","shop","gom-pasmx","Gomphrena (Globe Amaranth) - Pastel Mix","<p class="""" style=""white-space:pre-wrap;"">Sold in 10 stem bunches.  6” to 9” stem length. </p>","GOM-PASMX","","","","","","","7.00","0.00","No","6","Gomphrena","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8cd24b64ad5a6585f79a/1592712406372/IMG_0159.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8cd20106b74183f305a3/1592712406374/IMG_0160g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8cdc51dd591e6c6e51db/1592712406383/IMG_0161g.jpg"
"5ec9f9156db96c35c65bf299","f01d4167-6321-46eb-8d01-b0ab6ede7b1f","PHYSICAL","shop","gom-sunmx","Gomphrena (Globe Amaranth) - Sunset Mix","<p class="""" style=""white-space:pre-wrap;"">Sold in 10 stem bunches.  7” to 10” stem length. </p>","GOM-SUNMX","","","","","","","7.00","0.00","No","6","Amaranth","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8c6e645a193de9e6aa0b/1592706665411/IMG_0144.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8c6f681de65c1f8c01ed/1592706665420/IMG_0145.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8c770a6da31edac06485/1592706665416/IMG_0146.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8c7ee567c00ae65c99d9/1592706665420/IMG_0147.JPG"
"5ec9f9166db96c35c65bf2af","cdce75bb-66fa-49f5-9fab-2321510b2c83","PHYSICAL","shop","gom-white","Gomphrena (Globe Amaranth) - White","<p class="""" style=""white-space:pre-wrap;"">Sold in 10 stem bunches.  6” to 9” stem length. </p>","GOM-WHITE","","","","","","","7.00","0.00","No","6","Amaranth","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8d76e567c00ae65cad7e/1592706778699/IMG_0153g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8d99681de65c1f8c1fde/1592706778704/IMG_0148g.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8d939f71275e583579b3/1592706778711/IMG_0149.JPG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5eee8d9a4316a35b95f17f37/1592706778714/IMG_0150.JPG"
"5ec9f9166db96c35c65bf2cb","36394b3c-bf15-4d18-8ea5-18f1deb58c27","PHYSICAL","shop","gou-ornmx","Gourds - Ornamental Mix","<p>Gourds - Ornamental Mix </p>","GOU-ORNMX","","","","","","","1.00","0.00","No","0","Gourds","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9166db96c35c65bf2cc/1590294809687/comming-soon.png"
"5ec9f9176db96c35c65bf30a","527073d3-4198-4391-bca0-87a980244997","PHYSICAL","shop","gyp-conve","Gypsophila (Baby's Breath) - Convent","<p>Gypsophila (Baby's Breath) - Convent </p>","GYP-CONVE","","","","","","","9.00","0.00","No","0","Baby's Breath","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9176db96c35c65bf30b/1590294810138/comming-soon.png"
"5ec9f9186db96c35c65bf372","0be6ebe2-8d97-4ca9-92f0-c429d3bd485e","PHYSICAL","shop","lar-whicl","Larkspur - White Cloud","<p>Larkspur - White Cloud </p>","LAR-WHICL","","","","","","","8.00","0.00","No","0","Larkspur","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9186db96c35c65bf373/1590294810679/comming-soon.png"
"5ec9f9186db96c35c65bf374","de873ea6-a981-4215-bf0a-fc699a7f7bf9","PHYSICAL","shop","lily-b29gl","Lily","<p class="""" style=""white-space:pre-wrap;"">Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.</p>","SQ8031588","Size","Small","","","","","50.00","0.00","No","0","","flower","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5ec9f9186db96c35c65bf375/1590294811106/comming-soon.png"
"","52f47ce9-300a-4c1f-b7cb-5eb241afc64e","","","","","","SQ6682318","Size","Medium","","","","","50.00","0.00","No","0","","","0.0","0.0","0.0","0.0","",""
